Localisation	Id. source	Segment source	Segment cible	Id. cible
1.2.10	xB8uaO7	ad se inuicem , <b> et ad rempublicam , </b> et ad legislatores seu ad ipsum Regem ,	Pues que assi es en quanto los çibdadanos han orden assi mismos <b> e al bien comun e al fazedor dela ley . </b> al Rey en tanto ha de seer en ellos estas dos iustiçias legal e ygual .	zJ8GAKU
1.2.21	evIw2MN	erga cultum diuinum , <b> et erga rempublicam , </b> et circa personas dignas ,	assi commo quando alguno granadamente sea en la honrra de dios <b> e en el bien comun </b> e en las personas dignas de honrra .	qv2GU03
